"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"RTO_COMPLETE","124382064526260608_1","2025-02-21","Andhra Pradesh","SYGA Women'S Short Zipper Buckle Heart Shaped Wallet with Key Chain, Cute for Girls Pu Leather Wallet Coin & Card Purse( Pink)","WP-477","Free Size","1","275.0","275.0",
"DELIVERED","124382042724229634_1","2025-02-21","Gujarat","SYGA Baby Safety 4 Corner Guard & 1 Edge Guard with Strong Tape for Baby Safety and Child Proofing(Brown)","EdgeCornerCombo_Brown","Free Size","1","119.0","116.0",
"DELIVERED","124382042724229634_2","2025-02-21","Gujarat","SYGA Pack of 12 Brown Thick for Baby Child Infant Kids Safety Table, Desk Corner Edge Cushions Guard Protectos","Corner Guard Protectors_Brown","Free Size","1","105.0","102.0",
"DELIVERED","124382195375827712_1","2025-02-21","Gujarat","Syga Bias Set of 5 Size 6mm 9mm 12mm 18mm 25mm Slanting Tool Machine Single Double Fold Bias Tape Maker Kit for DIY Patchwork Fabric Sewing Quilting Bias -5 Pieces(Green, Orange, Yellow, Red, Blue)","BiasTapeMakersSet_5Pcs","Free Size","1","320.0","310.0",
"DELIVERED","124382206968883904_1","2025-02-21","Tamil Nadu","SYGA Stainless Steel Cake Smoother with Scale Cutting Knife (Silver)","Cake Smoother","Free Size","1","84.0","82.0",
"DELIVERED","124382323985906048_1","2025-02-21","Uttar Pradesh","SYGA Baby Bucket Sun Hat for Sun Protection Cap Fishermans Hats Spring Cute Baby Cartoon Giraffe Cap for 6 Months - 3 Years Children (Green)","BucketHat-Giraffe-Green","1-2 Years","1","325.0","316.0",
"DELIVERED","124382408530452993_1","2025-02-21","Mizoram","SYGA Cake Decoration Tips Set Professional Stainless Steel Piping/Dispenser Nozzle Kit,for Cakes Cupcakes Cookies Pastry 54 Pcs","Set Of 54 Nozzles","Free Size","1","273.0","265.0",
"DELIVERED","124383128419723968_1","2025-02-21","Tamil Nadu","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (Grey)","Safety Strip Guard Protector_Grey","Free Size","1","110.0","110.0",
"RTO_COMPLETE","124383613419813248_1","2025-02-21","Karnataka","Generic 12Pcs Woodworking Wood Carving Hand Chisel Professional Tool Set","WoodCarvingTool_12 Gen","Free Size","1","770.0","770.0",
"DELIVERED","124383928940391168_1","2025-02-21","Jammu & Kashmir","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","246.0",
"DELIVERED","124384217114376576_1","2025-02-21","Rajasthan","SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bunny Design -  Suitable For 6-12 Months (Pink)","BS-112","Free Size","1","174.0","174.0",
"CANCELLED","124384230704748355_1","2025-02-21","Delhi","SYGA Stainless Steel Cake Smoother with Scale Cutting Knife (Silver)","Cake Smoother","Free Size","1","84.0","82.0",
"CANCELLED","124384230704748355_2","2025-02-21","Delhi","SYGA Cake Decoration Tips Set Professional Stainless Steel Piping/Dispenser Nozzle Kit,for Cakes Cupcakes Cookies Pastry 54 Pcs","Set Of 54 Nozzles","Free Size","1","273.0","265.0",
"DELIVERED","124384354716773122_1","2025-02-21","Gujarat","SYGA Small Size 4 Pair Non Slip Big Smile Design Ankle Length Baby Socks for 0-12 months","SmileBabySocks_4","Free Size","1","145.0","141.0",
"CANCELLED","124384528872798592_1","2025-02-21","Uttar Pradesh","SYGA Stainless Steel Sink Strainer Basket with Handle 11cm/4.33inch Large Wide Rim Anti Clogging Mesh Drain Filter Vegetable Hair Catcher Drain Cover for Most Bathroom Kitchen Home Sinks Drain-Silver","KitchenSinkStrainer_Handle","Free Size","1","95.0","95.0",
"DELIVERED","124384577014885120_1","2025-02-21","Punjab","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar","FlourCup","Free Size","1","171.0","171.0",
"DELIVERED","124384933161722370_1","2025-02-21","Telangana","SYGA 4 Pcs Baby Safety Plastic Locks | Child Proof Cabinets, Drawers, Appliances, Toilet Seat, Fridge and Oven | Tools Not Required | Uses Dual Adhesive Tape and Latch System (Blue)","Baby Safety Cabinet Locks_4 Pcs","Free Size","1","80.0","78.0",
"DELIVERED","124385143083308868_1","2025-02-21","Rajasthan","SYGA Stainless Steel Cake Smoother with Scale Cutting Knife (Silver)","Cake Smoother","Free Size","1","84.0","82.0",
"DELIVERED","124385143083308868_2","2025-02-21","Rajasthan","Cup Cake Tray for 6 Muffins","Cup Cake Tray for 6 Muffins","Free Size","1","86.0","84.0",
"DELIVERED","124385238523734784_1","2025-02-21","Uttar Pradesh","SYGA Baby Bucket Sun Hat for Sun Protection Cap Fishermans Hats Spring Cute Baby Cartoon Giraffe Cap for 6 Months - 3 Years Children (Green)","BucketHat-Giraffe-Green","1-2 Years","1","325.0","316.0",
"DELIVERED","124385314743588672_1","2025-02-21","Gujarat","SYGA 5 Pairs Baby Girl Boys Non Slip Trainer Socks Toddlers Infant Socks Warm and Socks Cotton Stretch Crew Anti-Slip Baby Socks- Navy, 0-1 Years","S_BabySocks_Navy","Free Size","1","236.0","229.0",
"DELIVERED","124385334724387328_1","2025-02-21","Chhattisgarh","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar?","Flourcupp","Free Size","1","178.0","173.0",
"DELIVERED","124385548315124224_1","2025-02-21","Kerala","SYGA Children Girls Messenger Bag Coin Purse Small Bunny Rabbit Cat Cartoon Shoulder Bag (Red (Cat))","ChildrenSmallBag-RedCat","Free Size","1","101.0","98.0",
"RTO_COMPLETE","124385631640033088_1","2025-02-21","Rajasthan","SYGA Women'S Stretchable  Retro Buckle Elastic Waist Belt ? Stylish Thin Design For Dresses, Sarees, And Jeans(Black)","WAISTBELT-270","Free Size","1","160.0","160.0",
"DELIVERED","124385623267240640_1","2025-02-21","Uttarakhand","SYGA All Occasion Indian Family Photo Booth Party Props Craft Item for Wedding, Baby Shower, Birthday Multi Color (Set of 41, Large)","40_WeddingProps","Free Size","1","119.0","116.0",
"CANCELLED","124385879824523776_1","2025-02-21","Uttarakhand","SYGA Stretchable Leaf Design Elastic Fabric Waist Belt For Women ? Slim Stretchy Belt For Dresses, Sarees, And Jeans ? Free Size(Black)","WAISTBELT-172","Free Size","1","145.0","145.0",
"RTO_COMPLETE","124385995738213120_1","2025-02-21","Tamil Nadu","SYGA Stainless Steel Sink Strainer Basket with Handle 11cm/4.33inch Large Wide Rim Anti Clogging Mesh Drain Filter Vegetable Hair Catcher Drain Cover for Most Bathroom Kitchen Home Sinks Drain-Silver","KitchenSinkStrainer_Handle","Free Size","1","95.0","95.0",
"DELIVERED","124385971159591616_1","2025-02-21","Telangana","SYGA Baby Safety 4 Corner Guard & 1 Edge Guard with Strong Tape for Baby Safety and Child Proofing(Brown)","EdgeCornerCombo_Brown","Free Size","1","123.0","120.0",
"DELIVERED","124386183357819584_1","2025-02-21","Bihar","SYGA Professional Sketch and Drawing Pencils ?Art Pencil Box Contains 12 Pieces Set B 2B 3B 4B 5B 6B 7B 8B HB H 2H F","PaintingPencils-NewCompass","Free Size","1","75.0","75.0",
"DELIVERED","124386293673170752_1","2025-02-21","Gujarat","Cup Cake Tray for 6 Muffins","Cup Cake Tray for 6 Muffins","Free Size","1","86.0","86.0",
"DELIVERED","124386507233585856_1","2025-02-21","Karnataka","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar","FlourCup","Free Size","1","171.0","166.0",
"DELIVERED","124386512661015238_1","2025-02-21","Uttar Pradesh","SYGA Baby Headbands Nylon Soft Strechable Bow Hairbands for Newborns, Infants, Toddlers and Kids 0-3 Years (Big Red)","HeadBand-DoubleFlower-BigRed","Free Size","1","144.0","140.0",
"DELIVERED","124386670133185280_1","2025-02-21","Telangana","Cup Cake Tray for 6 Muffins","Cup Cake Tray for 6 Muffins","Free Size","1","86.0","84.0",
"DELIVERED","124386677719556608_1","2025-02-21","Gujarat","SYGA Beads for Kids Crafts Children's Jewellery Making Set Kit DIY Bracelets Necklace Hairband and Rings Craft Kits Birthday for 4, 5, 6, 7-Year-Old Little Girls-Multicolor, QL-00018","B09D37J3MN","Free Size","1","234.0","227.0",
"RTO_COMPLETE","124386754169174400_1","2025-02-21","Maharashtra","SYGA Pack of 12 Brown Thick for Baby Child Infant Kids Safety Table, Desk Corner Edge Cushions Guard Protectos","Corner Guard Protectors_Brown","Free Size","1","105.0","105.0",
"DELIVERED","124386789095970624_1","2025-02-21","Tamil Nadu","SYGA Cake Scraper Smoother Cake Leveler Fondant Plastic Tool (Blue)","CakeLeveler_Blue","Free Size","1","67.0","65.0",
"DELIVERED","124387096097225089_1","2025-02-21","Maharashtra","SYGA Women's Cute  PU Leather Wallet with  Clip Stylish Card & Coin Purse(Green)","WP-476","Free Size","1","245.0","238.0",
"DELIVERED","124387500205793792_1","2025-02-21","Tamil Nadu","SYGA Cake Decoration Tips Set Professional Stainless Steel Piping/Dispenser Nozzle Kit,for Cakes Cupcakes Cookies Pastry 54 Pcs","Set Of 54 Nozzles","Free Size","1","273.0","273.0",
"DELIVERED","124387940256257856_1","2025-02-21","Uttar Pradesh","SYGA Professional Sketch and Drawing Pencils ?Art Pencil Box Contains 12 Pieces Set B 2B 3B 4B 5B 6B 7B 8B HB H 2H F","PaintingPencils-NewCompass","Free Size","1","95.0","95.0",
"DELIVERED","124388196733753152_1","2025-02-21","Rajasthan","SYGA Girls Mesh Cotton Stockings, Mosquito-Proof Pantyhose with Bow Detail, Infant Leggings for 6-12 Months(White)","BL-225","6-12 Months","1","205.0","199.0",
"DELIVERED","124388521041532736_1","2025-02-21","Uttar Pradesh","SYGA Women's Cute  PU Leather Wallet with  Clip Stylish Card & Coin Purse(Green)","WP-476","Free Size","1","250.0","250.0",
"DELIVERED","124388525444590340_1","2025-02-21","Rajasthan","SYGA Girls Tights Ballet Dance Socks Cotton Pantyhose Leggings Solid Knitted Stockings For 4-6 Years (Size M/110 -120 CM, White)","GirlsStockings-White-M110-120","5-6 Years","1","260.0","253.0",
"DELIVERED","124388540699408768_1","2025-02-21","Haryana","SYGA Body Fat Caliperfor Body - Skinfold Calipers for Accurately Measuring BMI Skin Fold Fitness and Weight-Loss, Black","FatAnalyzer_Black","Free Size","1","89.0","87.0",
"DELIVERED","124388833059174784_1","2025-02-21","Goa","Syga PU Leather Mini Zipper Wallet for Women, Black - Checked Pattern","ChexDesignWallet_Black","Free Size","1","230.0","230.0",
"RTO_COMPLETE","124389027410600448_1","2025-02-21","Karnataka"," Manual Feeding Pump","1767936173_3Free Size","Free Size","1","245.0","245.0",
"DELIVERED","124389145779178240_1","2025-02-21","Chhattisgarh","SYGA Stainless Steel Cake Smoother with Scale Cutting Knife (Silver)","Cake Smoother","Free Size","1","84.0","84.0",
"DELIVERED","124389173062866752_1","2025-02-21","Tamil Nadu","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar?","Flourcupp","Free Size","1","168.0","168.0",
"DELIVERED","124389284668140288_1","2025-02-21","Haryana","SYGA Standing Pencil Case Large Capacity Pen Bag, Polyester Pencil Bag Storage Box Desk Organizer, Multi-Layer Pencil Holder Stationery Pencil Holder for Office","PencilStandBag-6874Blue","Free Size","1","272.0","272.0",
"DELIVERED","124389179831511808_1","2025-02-21","Uttar Pradesh","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","110.0",
"DELIVERED","124389293669116673_1","2025-02-21","Punjab","SYGA Women's Simple Geometric Versatile Body Chain Punk Style Stitching Single Layer Hollow Waist Chain","WAISTBELT-74","Free Size","1","170.0","170.0",
"DELIVERED","124389303513244160_1","2025-02-21","Karnataka","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","110.0",
"DELIVERED","124389336061081984_1","2025-02-21","Kerala","SYGA Kids Goggles, Modern Stylish Eyewears for Boy's and Girls, FrenzyRound Style - Cream, Suitable for 3-8 Years","Goggles-FrenzyRound-6-Cream","Free Size","1","82.0","80.0",
"RTO_COMPLETE","124389486200349184_1","2025-02-21","Gujarat","SYGA Baby Safety 4 Corner Guard & 1 Edge Guard with Strong Tape for Baby Safety and Child Proofing(Brown)","EdgeCornerCombo_Brown","Free Size","1","119.0","116.0",
"DELIVERED","124389569859840704_1","2025-02-21","West Bengal","SYGA Kids Goggles, Modern Stylish Eyewears for Boy's and Girls, Colourful Style - Transparent Blue & Gradient Pink, Suitable for 3-8 Years","Goggles-Colourful-TransBlue&GrdientPink","Free Size","1","135.0","131.0",
"DELIVERED","124389562821933440_1","2025-02-21","Tamil Nadu","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar?","Flourcupp","Free Size","1","178.0","173.0",
"DELIVERED","124389912496728768_1","2025-02-21","Tamil Nadu","SYGA 3 Pcs Baby Headband, Flower Stretchable, Nylon HairBand for Newborn Infant Toddlers Kids 0-3 Year-","HB-116","Free Size","1","325.0","325.0",
"DELIVERED","124390194920323456_1","2025-02-21","Andhra Pradesh","SYGA Baking Stainless Steel Shaker Sieve Cup Manual Flour Sifter with Measuring Scale Mark for Flour Icing Sugar?","Flourcupp","Free Size","1","178.0","173.0",
"DELIVERED","124390261505726272_1","2025-02-21","West Bengal","SYGA Cake Decoration Tips Set Professional Stainless Steel Piping/Dispenser Nozzle Kit,for Cakes Cupcakes Cookies Pastry 54 Pcs","Set Of 54 Nozzles","Free Size","1","273.0","273.0",
"DELIVERED","124390661570063040_1","2025-02-21","Chhattisgarh","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"DELIVERED","124390713273383296_1","2025-02-21","Uttar Pradesh","SYGA 3 Pcs Baby Headband Naylon Bow Stretchable Hairband Suitable for Newborn Infant Toddler Kids 0 - 3 Year (Gold)","CrownBandStrap_Gold","0-1 Years","1","107.0","104.0",
"DELIVERED","124390768756463424_1","2025-02-21","Rajasthan","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","246.0",
"DELIVERED","124390868122757824_1","2025-02-21","Haryana","SYGA Overlock Overcast Presser Foot Sewing Machine Fits All Low Shank Snap On Machine (, Brother, Singer )","PresserFoot-OverLock-BlackwithLock","Free Size","1","120.0","120.0",
"DELIVERED","124390913245176320_1","2025-02-21","Delhi","SYGA Children's Girls Necklace Earring Ring Set (Three In One - Butterfly)","PearlNecklace-ThreeInOne-Butterfly","Free Size","1","120.0","120.0",
"DELIVERED","124390964131597056_1","2025-02-21","Gujarat","SYGA Swing Clips Multicolor for Sewing Craft Clamps, Crafting, Crochet and Knitting - 40 PCS","SewingClips_40","Free Size","1","180.0","180.0",
"DELIVERED","124391022854922752_1","2025-02-21","Karnataka","SYGA Fruit Picker Head Basket or Fruit Picking Tools, Fruits Catcher for Harvest Picking Apple Citrus,Pear,Peach, etc","FruitPicker","Free Size","1","135.0","131.0",
"DELIVERED","124391096519483904_1","2025-02-21","Nagaland","SYGA Children's Swimsuits For Girls Pink Crown Unicorn-XL size Perfect for kids Age 7-8 years old (Pink)","SWIM-19-20-21-CHECK","5-6 Years","1","494.0","480.0",
"DELIVERED","124391563556358912_1","2025-02-21","Meghalaya","SYGA Ancient Style Pearl Metal Hair Stick Crystal Rhinestones Headdress Hair Sticks Fashion - Looking Back","HairStick-16CM-LookingBack","Free Size","1","103.0","103.0",
"DELIVERED","124391818859190087_1","2025-02-21","Goa","SYGA Long Luggage Lock 3 Digit Code Padlock Sliding Number Lock Silver, Pack of 2","LuggageLocks-Long-Silver_2","Free Size","1","123.0","120.0",
"RTO_COMPLETE","124391913720898048_1","2025-02-21","Meghalaya","SYGA 3 Pcs Baby Headband Set, Soft Stretchable Nylon Hairbands with Glitter Bow and Knotted Design for Newborn, Infant, and Toddler-0-3 Years (Peach)","HB-239","Free Size","1","180.0","180.0",
"DELIVERED","124391896947915136_1","2025-02-21","West Bengal","SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Brown)","Safety Strip Guard Protector_Brown","Free Size","1","110.0","107.0",
"DELIVERED","124392034432967168_1","2025-02-21","Uttar Pradesh","SYGA Jeans Belt Elastic Women's Punch-Free Decoration Flower buckle Style Lazy Belt","WAISTBELT-133","Free Size","1","133.0","133.0",
"DELIVERED","124392316625644224_1","2025-02-21","Maharashtra","SYGA Pill Box with 7 Day Weekly Daily Pill Box Portable Tablet Container Organiser Medicine Dispenser Storage Travel Pill Holder Case","21Slot_StorageBox","Free Size","1","71.0","71.0",
"DELIVERED","124392542342248832_1","2025-02-21","Gujarat","SYGA Crown Pricess Tiara Bridal Crystal Baroque V Shape Crowns Wedding Tiaras for Halloween Rhinestones Hair Accessories for Women (Gold)","Crown-VShape-Silver","Free Size","1","526.0","526.0",
"DELIVERED","124392541406784195_1","2025-02-21","Rajasthan","SYGA Baby Safety 4 Corner Guard & 1 Edge Guard with Strong Tape for Baby Safety and Child Proofing(Brown)","EdgeCornerCombo_Brown","Free Size","1","123.0","120.0",
"RTO_COMPLETE","124392774396273152_1","2025-02-21","Bihar","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"DELIVERED","124392789831311872_1","2025-02-21","Kerala","SYGA 4 Pcs Baby Safety Plastic Locks | Child Proof Cabinets, Drawers, Appliances, Toilet Seat, Fridge and Oven | Tools Not Required | Uses Dual Adhesive Tape and Latch System (Blue)","Baby Safety Cabinet Locks_4 Pcs","Free Size","1","80.0","80.0",
"DELIVERED","124392822882427392_1","2025-02-21","Maharashtra","SYGA Manual Breast Pump with Feeding Nipple","ManualFeedingPump","Free Size","1","253.0","253.0",
"RTO_COMPLETE","124393060292655488_1","2025-02-21","Haryana","SYGA Baby Socks Knee-High Socks For Baby Thin Cotton Mesh, Loose Mouth Suitable For 0-6 Months Old(White)","BS-84","Free Size","1","174.0","174.0",
"DELIVERED","124393255122135744_1","2025-02-21","Assam","SYGA Women Hand Wallet Long Zipper Multi-Functional Versatile Wallet (Pink)","WP-117","Free Size","1","207.0","207.0",
"DELIVERED","124393421078296960_1","2025-02-21","Uttar Pradesh","SYGA Baby Cap Turban Big Flower Cotton Baby cap Unisex with Soft Cute Hat Toddler Infant Hat 6 Month-4 Years Beige & Pink ","PrintedFlowerHat-Beige&Pink","3-4 Years","1","155.0","155.0",
"DELIVERED","124393979197514240_1","2025-02-21","Maharashtra","Syga Adjustable Aluminium Artist Display Easel Stand with Black Carry Case ","Easel_Stand","Free Size","1","455.0","455.0",
"DELIVERED","124394216783864320_1","2025-02-21","Chandigarh","SYGA Women Phone Bag Ladies Wallet PU Leather Cell Phone Purse Mini Shoulder Bag with Strap Card Slots (Green, Forever Lovely)","HangingWallet-ForeverLovely_Green","Free Size","1","315.0","315.0",
